"FilePath","PreprocessedCode"
"/Users/sagelab/Documents/Projects/BugLocalization/Artifact-ICSE24/GUI-Bug-Localization-Data/BuggyProjects/bug-191/app/src/main/java/ch/logixisland/anuto/GameFactory.java","logixisland anuto android content context logixisland anuto business control tower control logixisland anuto business control tower inserter logixisland anuto business control tower selector logixisland anuto business level level loader logixisland anuto business level tower aging logixisland anuto business level wave manager logixisland anuto business manager game manager logixisland anuto business score score board logixisland anuto engine logic game engine logixisland anuto engine render renderer logixisland anuto engine render viewport logixisland anuto engine render shape shape factory logixisland anuto engine render sprite sprite factory logixisland anuto engine sound sound factory logixisland anuto engine sound sound manager logixisland anuto engine theme theme manager logixisland anuto entity enemy enemy factory logixisland anuto entity plateau plateau factory logixisland anuto entity tower tower factory game factory engine theme manager theme manager sound manager sound manager sprite factory sprite factory shape factory shape factory sound factory sound factory viewport viewport renderer renderer game engine game engine entity plateau factory plateau factory tower factory tower factory enemy factory enemy factory business score board score board tower selector tower selector tower control tower control tower aging tower aging tower inserter tower inserter level loader level loader wave manager wave manager game manager game manager game factory context context engine theme manager theme manager context sound manager sound manager context sprite factory sprite factory context theme manager shape factory shape factory theme manager sound factory sound factory context sound manager viewport viewport renderer renderer viewport theme manager game engine game engine renderer entity plateau factory plateau factory tower factory tower factory enemy factory enemy factory business score board score board level loader level loader context game engine viewport score board plateau factory tower factory enemy factory wave manager wave manager game engine score board level loader enemy factory tower aging tower aging game engine wave manager level loader game manager game manager game engine score board level loader wave manager tower selector tower selector game engine game manager score board tower control tower control game engine score board tower selector tower factory tower inserter tower inserter game engine game manager tower factory tower selector tower aging score board game manager restart theme manager get theme manager theme manager sound manager get sound manager sound manager sprite factory get sprite factory sprite factory shape factory get shape factory shape factory sound factory get sound factory sound factory viewport get viewport viewport renderer get renderer renderer game engine get game engine game engine plateau factory get plateau factory plateau factory tower factory get tower factory tower factory enemy factory get enemy factory enemy factory score board get score board score board tower selector get tower selector tower selector tower control get tower control tower control tower aging get tower aging tower aging tower inserter get tower inserter tower inserter level loader get level loader level loader wave manager get wave manager wave manager game manager get game manager game manager"
"/Users/sagelab/Documents/Projects/BugLocalization/Artifact-ICSE24/GUI-Bug-Localization-Data/BuggyProjects/bug-191/app/src/main/java/ch/logixisland/anuto/util/GenericFactory.java","logixisland anuto util java lang reflect constructor java lang reflect invocation target exception java util hash map java util map generic factory map string constructor extend constructor map hash map constructor parameter types generic factory constructor parameter types constructor parameter types constructor parameter types register extend type constructor extend constructor type get constructor constructor parameter types constructor map put type get simple name constructor such method exception runtime exception create instance string name object argument constructor map get name instance argument instantiation exception illegal access exception invocation target exception runtime exception"
"/Users/sagelab/Documents/Projects/BugLocalization/Artifact-ICSE24/GUI-Bug-Localization-Data/BuggyProjects/bug-191/app/src/main/java/ch/logixisland/anuto/util/StringUtils.java","logixisland anuto util android content resources java text decimal format logixisland anuto string utils string utils decimal format fmt decimal format decimal format fmt decimal format string format suffix value format suffix value string format suffix value format suffix value string format suffix value integer string suffix big value suffix value big value suffix value big value suffix value big decimal format fmt value integer big fmt fmt fmt format value suffix string format value resources resource resource get string value string string off string format button string name string value string format name value"
"/Users/sagelab/Documents/Projects/BugLocalization/Artifact-ICSE24/GUI-Bug-Localization-Data/BuggyProjects/bug-191/app/src/main/java/ch/logixisland/anuto/util/math/MathUtils.java","logixisland anuto util math math utils math utils square sign equal math"
"/Users/sagelab/Documents/Projects/BugLocalization/Artifact-ICSE24/GUI-Bug-Localization-Data/BuggyProjects/bug-191/app/src/main/java/ch/logixisland/anuto/util/math/function/SampledFunction.java","logixisland anuto util math function sample function extend function member position value calculate input method get position position get value value sample function set position position position position value calculate position sample function step position value calculate position sample function reset set position"
"/Users/sagelab/Documents/Projects/BugLocalization/Artifact-ICSE24/GUI-Bug-Localization-Data/BuggyProjects/bug-191/app/src/main/java/ch/logixisland/anuto/util/math/function/Function.java","logixisland anuto util math function function function zero function override calculate input function linear function override calculate input input function quadratic function override calculate input input input function sine function override calculate input math sin input calculate input method sample function sample sample function override calculate input function calculate input function multiply function override calculate input function calculate input function stretch function override calculate input function calculate input function offset function override calculate input function calculate input function shift function override calculate input function calculate input function invert function override calculate input function calculate input function absolute function override calculate input math function calculate input function join function function override calculate input input function calculate input calculate input function repeat function override calculate input function calculate input"
"/Users/sagelab/Documents/Projects/BugLocalization/Artifact-ICSE24/GUI-Bug-Localization-Data/BuggyProjects/bug-191/app/src/main/java/ch/logixisland/anuto/util/math/vector/Intersections.java","logixisland anuto util math vector logixisland anuto util math math utils intersection intersection vector line circle vector vector vector vector from len discriminant math utils square math utils square discriminant null vector ret vector discriminant math sqrt discriminant ret vector math utils sign discriminant math discriminant ret vector math utils sign discriminant math discriminant ret"
"/Users/sagelab/Documents/Projects/BugLocalization/Artifact-ICSE24/GUI-Bug-Localization-Data/BuggyProjects/bug-191/app/src/main/java/ch/logixisland/anuto/util/math/vector/Vector2.java","logixisland anuto util math vector org simpleframework xml attribute vector radian math degree math vector polar length angle vector math cos angle radian length math sin angle radian length vector from vector vector vector normalize angle angle ret angle ret ret ret ret ret attribute name attribute name vector vector set vector vector set vector copy vector vector set vector set vector vector add vector vector sub vector vector mul dot vector len math sqrt len vector norm len len len len len vector proj vector dot len angle math atan degree"
"/Users/sagelab/Documents/Projects/BugLocalization/Artifact-ICSE24/GUI-Bug-Localization-Data/BuggyProjects/bug-191/app/src/main/java/ch/logixisland/anuto/util/math/vector/Line.java","logixisland anuto util math vector line vector point vector point line line vector point vector point point point point point vector get point point vector get point point set point vector point point point set point vector point point point vector line vector vector from point point length line vector len angle line vector angle"
"/Users/sagelab/Documents/Projects/BugLocalization/Artifact-ICSE24/GUI-Bug-Localization-Data/BuggyProjects/bug-191/app/src/main/java/ch/logixisland/anuto/util/container/SmartCollection.java","logixisland anuto util container java util array list java util collection java util list logixisland anuto util iterator lazy iterator logixisland anuto util iterator stream iterable logixisland anuto util iterator stream iterator suppress warning weaker access unused smart collection implement collection stream iterable member list item collection smart iterator iterator array list constructor smart collection item array list smart collection capacity item array list capacity smart collection collection extend collection item array list collection smart iterator smart iterator extend lazy iterator next index smart iterator iterator add override fetch next ret null next index item size ret item get next index close ret override close iterator remove override remove smart collection remove next index method remove index ret item remove index smart iterator iterator next index index next index ret override add object item add object override add all collection extend collection item add all collection override clear item clear smart iterator iterator next index override contain object object item contain object override contain all collection collection item contain all collection override empty item empty override stream iterator iterator smart iterator override remove object object noinspection suspicious method call index item index object index remove index override remove all collection collection ret object item collection remove item ret ret override retain all collection collection ret item collection contain item remove item ret ret override size item size override object array item array override array array noinspection suspicious array call item array array"
