"FilePath","PreprocessedCode"
"/Users/sagelab/Documents/Projects/BugLocalization/Artifact-ICSE24/GUI-Bug-Localization-Data/BuggyProjects/bug-1641/app/src/androidTest/java/com/german_software_engineers/trainerapp/ExampleInstrumentedTest.java","com german software engineer trainerapp android content context android support test instrumentation registry android support test runner android unit org junit test org junit runner run with org junit instrumented test which will execute android device see href http android com tool testing test documentation run with android unit example instrumented test test use app context context the app under test context app context instrumentation registry get target context equal com german software engineer trainerapp app context get name"
"/Users/sagelab/Documents/Projects/BugLocalization/Artifact-ICSE24/GUI-Bug-Localization-Data/BuggyProjects/bug-1641/app/src/test/java/com/german_software_engineers/trainerapp/ExampleUnitTest.java","com german software engineer trainerapp org junit test org junit example local unit test which will execute the development machine host see href http android com tool testing test documentation example unit test test addition correct equal"
"/Users/sagelab/Documents/Projects/BugLocalization/Artifact-ICSE24/GUI-Bug-Localization-Data/BuggyProjects/bug-1641/app/src/main/java/com/german_software_engineers/trainerapp/ExerciseListActivity.java","com german software engineer trainerapp android support app app compat activity exercise list activity extend app compat activity implement excersize list fragment list fragment interaction listener"
"/Users/sagelab/Documents/Projects/BugLocalization/Artifact-ICSE24/GUI-Bug-Localization-Data/BuggyProjects/bug-1641/app/src/main/java/com/german_software_engineers/trainerapp/MyScheduleRecyclerViewAdapter.java","com german software engineer trainerapp android support widget recycler view android view layout inflater android view view android view view group android widget text view com german software engineer trainerappmodel legacy schedule com german software engineer trainerapp schedule list fragment list fragment interaction listener java util list link recycler view adapter that can display link dummy item and make call the specify link list fragment interaction listener todo replace the implementation with code you datum type schedule recycler view adapter extend recycler view adapter schedule recycler view adapter view holder list schedule value list fragment interaction listener listener schedule recycler view adapter list schedule item list fragment interaction listener listener value item listener listener override view holder create view holder view group parent view type view view layout inflater from parent get context inflate layout fragment schedule parent view holder view override bind view holder view holder holder position holder item value get position holder view set text position holder content view set text value get position get name holder view set click listener view click listener override click view null listener notify the active callback the activity the fragment attach one that item have select listener list fragment interaction holder item override get item count value size view holder extend recycler view view holder view view text view content view schedule item view holder view view view view view content view text view view find view content override string string string content view get text"
"/Users/sagelab/Documents/Projects/BugLocalization/Artifact-ICSE24/GUI-Bug-Localization-Data/BuggyProjects/bug-1641/app/src/main/java/com/german_software_engineers/trainerapp/GeneralTrainingScheduleEditor.java","com german software engineer trainerapp android content intent android bundle android support design widget action button android support app app compat activity android support widget toolbar android view view android widget edit text com german software engineer trainerapp controller application manager com german software engineer trainerappmodel legacy schedule com german software engineer trainerappmodel exception schedule available exception general training schedule editor extend app compat activity override protect create bundle save instance state create save instance state set content view layout activity general training schedule editor toolbar toolbar toolbar find view toolbar set support action bar toolbar action button fab action button find view fab fab set click listener view click listener override click view view open next activity get support action bar set display home enable open next activity add schedule model application manager get application save file intent intent intent exercise view activity intent put extra schedule name edit text find view name text edit get text string start activity intent add schedule model edit text find view name text edit get text string empty edit text find view name text edit set error please type name schedule schedule schedule edit text find view name text edit get text string integer rep edit text find view rep edit get text string empty rep integer value edit text find view rep edit get text string schedule set repetitions rep integer pause edit text find view pause edit get text string empty pause integer value edit text find view pause edit get text string schedule set pause time pause integer set edit text find view set edit get text string empty set integer value edit text find view set edit get text string schedule set set set integer speed edit text find view speed edit get text string empty speed integer value edit text find view speed edit get text string schedule set speed speed application manager get application get application model add schedule schedule schedule available exception print stack trace"
"/Users/sagelab/Documents/Projects/BugLocalization/Artifact-ICSE24/GUI-Bug-Localization-Data/BuggyProjects/bug-1641/app/src/main/java/com/german_software_engineers/trainerapp/TrainingsSchedule.java","com german software engineer trainerapp android content intent android bundle android support design widget action button android view view android support design widget navigation view android support view gravity compat android support widget drawer layout android support app action bar drawer toggle android support widget toolbar android view menu android view menu item com german software engineer trainerapp controller application manager com german software engineer trainerappmodel legacy schedule trainings schedule extend navigation activity implement schedule list fragment list fragment interaction listener override protect create bundle save instance state create save instance state set content view layout activity training schedule toolbar toolbar toolbar find view toolbar set support action bar toolbar action button fab action button find view fab fab set click listener view click listener override click view view open trainings editor drawer layout drawer drawer layout find view drawer layout action bar drawer toggle toggle action bar drawer toggle drawer toolbar string navigation drawer open string navigation drawer close drawer add drawer listener toggle toggle sync state navigation view navigation view navigation view find view nav view navigation view set navigation item selected listener override protect start start schedule list fragment edit schedule fragment schedule list fragment instance get support fragment manager begin transaction replace schedule fragment edit schedule fragment commit override back press drawer layout drawer drawer layout find view drawer layout drawer drawer open gravity compat start drawer close drawer gravity compat start back press override create option menu menu menu inflate the menu add item the action bar present get menu inflater inflate menu training schedule menu override option item selected menu item item handle action bar item click here the action bar will automatically handle click the home button you specify parent activity android manifest xml item get item noinspection simplifiable statement action setting option item selected item suppress warning statement with empty body override navigation item selected menu item item item get item nav schedule intent intent intent trainings schedule start activity intent nav info intent intent intent info activity start activity intent drawer layout drawer drawer layout find view drawer layout drawer close drawer gravity compat start override list fragment interaction schedule item application manager get application get application model set active schedule item intent intent intent exercise view activity intent put extra schedule name item get name start activity intent open trainings editor intent intent intent general training schedule editor start activity intent"
"/Users/sagelab/Documents/Projects/BugLocalization/Artifact-ICSE24/GUI-Bug-Localization-Data/BuggyProjects/bug-1641/app/src/main/java/com/german_software_engineers/trainerapp/ScheduleListFragment.java","com german software engineer trainerapp android content context android bundle android support app fragment android support widget grid layout manager android support widget linear layout manager android support widget recycler view android view layout inflater android view view android view view group com german software engineer trainerapp controller application manager com german software engineer trainerappmodel legacy schedule fragment represent list item activity contain fragment must implement the link list fragment interaction listener schedule list fragment extend fragment todo customize parameter argument name string arg column count column count todo customize parameter column count list fragment interaction listener listener mandatory empty constructor the fragment manager instantiate the fragment upon screen orientation change schedule list fragment todo customize parameter initialization suppress warning unused schedule list fragment instance column count schedule list fragment fragment schedule list fragment bundle arg bundle arg put arg column count column count fragment set argument arg fragment override create bundle save instance state create save instance state get argument null column count get argument get arg column count override view create view layout inflater inflater view group container bundle save instance state view view inflater inflate layout fragment schedule list container set the adapter view recycler view context context view get context recycler view recycler view recycler view view column count recycler view set layout manager linear layout manager context recycler view set layout manager grid layout manager context column count application manager manager application manager get activity get application recycler view set adapter schedule recycler view adapter manager get application model get schedules list listener view override attach context context attach context context list fragment interaction listener listener list fragment interaction listener context runtime exception context string must implement list fragment interaction listener override detach detach listener null must implement activity that contain fragment allow interaction fragment communicate the activity and potentially other fragment contain that activity see the android train lesson href http developer android com training basics fragment communicate html communicate with other fragment more information list fragment interaction listener list fragment interaction schedule item"
"/Users/sagelab/Documents/Projects/BugLocalization/Artifact-ICSE24/GUI-Bug-Localization-Data/BuggyProjects/bug-1641/app/src/main/java/com/german_software_engineers/trainerapp/ExerciseView/ViewModel/WarmUpExerciseViewModel.java","com german software engineer trainerapp exercise view view model android arch lifecycle view model com german software engineer trainerappmodel enumeration exercise type com german software engineer trainerappmodel enumeration intensity com german software engineer trainerappmodel exercise exercise com german software engineer trainerappmodel exercise warm exercise warm exercise view model extend view model exercise exercise null warm time activate wam time intensity activate intensity intensity intensity invalid sub intensity activate sub intensity heartfrequency activate heartfrequency warm exercise view model exercise exercise exercise exercise set datum set datum exercise null exercise type exercise type warm warm time activate warm exercise exercise execution time activate wam time warm exercise exercise get execution time intensity activate warm exercise exercise intensity activate intensity warm exercise exercise get intenity sub intensity activate warm exercise exercise subintensity activate sub intensity warm exercise exercise get sub intensity heartfrequency activate warm exercise exercise bpm activate heartfrequency warm exercise exercise get bpm warm time activate warm time activate set warm time activate warm time activate warm time activate warm time activate get wam time wam time set wam time wam time wam time wam time intensity activate intensity activate set intensity activate intensity activate intensity activate intensity activate intensity get intensity intensity set intensity intensity intensity intensity intensity sub intensity activate sub intensity activate set sub intensity activate sub intensity activate sub intensity activate sub intensity activate get sub intensity sub intensity set sub intensity sub intensity sub intensity sub intensity heartfrequency activate heartfrequency activate set heartfrequency activate heartfrequency activate heartfrequency activate heartfrequency activate get heartfrequency heartfrequency set heartfrequency heartfrequency heartfrequency heartfrequency"
"/Users/sagelab/Documents/Projects/BugLocalization/Artifact-ICSE24/GUI-Bug-Localization-Data/BuggyProjects/bug-1641/app/src/main/java/com/german_software_engineers/trainerapp/ExerciseView/ViewModel/ExerciseViewModel.java","com german software engineer trainerapp exercise view view model android arch lifecycle live data android arch lifecycle mutable live datum android arch lifecycle view model com german software engineer trainerappmodel enumeration exercise type com german software engineer trainerappmodel exercise body weight exercise com german software engineer trainerappmodel exercise device exercise com german software engineer trainerappmodel exercise exercise com german software engineer trainerappmodel exercise warm exercise com german software engineer trainerappmodel legacy schedule exercise view model extend view model exercise active excercise schedule active schedule mutable live datum exercise type active exercise type mutable live datum mutable live datum string exercise name mutable live datum device exercise view model device exercise view model null body weight exercise view model body weight exercise view model null warm exercise view model warm exercise view model null exercise view model schedule schedule exercise exercise active schedule schedule active excercise exercise device exercise view model device exercise view model exercise body weight exercise view model body weight exercise view model exercise warm exercise view model warm exercise view model exercise set required value set required value active excercise null exercise name post value exercise name post value active excercise get name type change choose type active exercise type post value exercise type value choose type live data exercise type get exercise type live data active exercise type exercise type get exercise type active exercise type get value add exercise exercise exercise active exercise type get value device exercise device exercise exercise name get value device exercise exercise set seat activate device exercise view model seat activate device exercise exercise set seat position device exercise view model get seat position device exercise exercise set leg activate device exercise view model leg activate device exercise exercise set leg position device exercise view model get leg position device exercise exercise set foot activate device exercise view model foot activate device exercise exercise set foot position device exercise view model get foot position device exercise exercise set angle activate device exercise view model angle activate device exercise exercise set angle position device exercise view model get angle position device exercise exercise set weight activate device exercise view model weight activate device exercise exercise set weight device exercise view model get weight device exercise exercise set additional weight activate device exercise view model additional weight activate device exercise exercise set additional weight device exercise view model get additional weight device exercise exercise set device number activate device exercise view model device activate device exercise exercise set device number device exercise view model get device position body weight exercise body weight exercise exercise name get value body weight exercise exercise set additional information activate body weight exercise view model additional information activate body weight exercise exercise set additional information body weight exercise view model get additional information warm exercise warm exercise exercise name get value warm exercise exercise set execution time activate warm exercise view model warm time activate warm exercise exercise set execution time warm exercise view model get wam time warm exercise exercise set intensity activate warm exercise view model intensity activate warm exercise exercise set intenity warm exercise view model get intensity warm exercise exercise set subintensity activate warm exercise view model sub intensity activate warm exercise exercise set sub intensity warm exercise view model get sub intensity warm exercise exercise set bpm activate warm exercise view model heartfrequency activate warm exercise exercise set bpm warm exercise view model get heartfrequency active excercise null active schedule exercise remove active excercise active schedule add exercise exercise device exercise view model get device exercise view model device exercise view model body weight exercise view model get body weight exercise view model body weight exercise view model warm exercise view model get warm exercise view model warm exercise view model"
"/Users/sagelab/Documents/Projects/BugLocalization/Artifact-ICSE24/GUI-Bug-Localization-Data/BuggyProjects/bug-1641/app/src/main/java/com/german_software_engineers/trainerapp/ExerciseView/ViewModel/BodyWeightExerciseViewModel.java","com german software engineer trainerapp exercise view view model android arch lifecycle mutable live datum android arch lifecycle view model com german software engineer trainerappmodel enumeration exercise type com german software engineer trainerappmodel exercise body weight exercise com german software engineer trainerappmodel exercise exercise body weight exercise view model extend view model exercise active exercise null additional information activate string additional information body weight exercise view model exercise exercise active exercise exercise apply datum apply datum active exercise null active exercise type exercise type body weight additional information activate body weight exercise active exercise additional information activate additional information body weight exercise active exercise get additional information string get additional information additional information set additional information string additional information additional information additional information set additional information activate activate additional information activate activate additional information activate additional information activate"
